,ssp119,ssp126,ssp245,ssp370,ssp434,ssp460,ssp534-over,ssp585
1950.5,1163.3532330788717,1163.3532330788717,1163.3532330788717,1163.3532330788717,1163.3532330788717,1163.3532330788717,1163.3532330788717,1163.3532330788717
1951.5,1170.3518906651843,1170.3518906651843,1170.3518906651843,1170.3518906651843,1170.3518906651843,1170.3518906651843,1170.3518906651843,1170.3518906651843
1952.5,1178.1454823937092,1178.1454823937092,1178.1454823937092,1178.1454823937092,1178.1454823937092,1178.1454823937092,1178.1454823937092,1178.1454823937092
1953.5,1187.110703883335,1187.110703883335,1187.110703883335,1187.110703883335,1187.110703883335,1187.110703883335,1187.110703883335,1187.110703883335
1954.5,1197.0094848749354,1197.0094848749354,1197.0094848749354,1197.0094848749354,1197.0094848749354,1197.0094848749354,1197.0094848749354,1197.0094848749354
1955.5,1207.555886797437,1207.555886797437,1207.555886797437,1207.555886797437,1207.555886797437,1207.555886797437,1207.555886797437,1207.555886797437
1956.5,1218.9065890007164,1218.9065890007164,1218.9065890007164,1218.9065890007164,1218.9065890007164,1218.9065890007164,1218.9065890007164,1218.9065890007164
1957.5,1231.23676702137,1231.23676702137,1231.23676702137,1231.23676702137,1231.23676702137,1231.23676702137,1231.23676702137,1231.23676702137
1958.5,1243.7477049442923,1243.7477049442923,1243.7477049442923,1243.7477049442923,1243.7477049442923,1243.7477049442923,1243.7477049442923,1243.7477049442923
1959.5,1256.2338190520968,1256.2338190520968,1256.2338190520968,1256.2338190520968,1256.2338190520968,1256.2338190520968,1256.2338190520968,1256.2338190520968
1960.5,1269.123990938796,1269.123990938796,1269.123990938796,1269.123990938796,1269.123990938796,1269.123990938796,1269.123990938796,1269.123990938796
1961.5,1283.23068325165,1283.23068325165,1283.23068325165,1283.23068325165,1283.23068325165,1283.23068325165,1283.23068325165,1283.23068325165
1962.5,1297.8659703616363,1297.8659703616363,1297.8659703616363,1297.8659703616363,1297.8659703616363,1297.8659703616363,1297.8659703616363,1297.8659703616363
1963.5,1313.2652318515156,1313.2652318515156,1313.2652318515156,1313.2652318515156,1313.2652318515156,1313.2652318515156,1313.2652318515156,1313.2652318515156
1964.5,1329.0084768347035,1329.0084768347035,1329.0084768347035,1329.0084768347035,1329.0084768347035,1329.0084768347035,1329.0084768347035,1329.0084768347035
1965.5,1344.3980634833752,1344.3980634833752,1344.3980634833752,1344.3980634833752,1344.3980634833752,1344.3980634833752,1344.3980634833752,1344.3980634833752
1966.5,1360.231761351838,1360.231761351838,1360.231761351838,1360.231761351838,1360.231761351838,1360.231761351838,1360.231761351838,1360.231761351838
1967.5,1376.207716529414,1376.207716529414,1376.207716529414,1376.207716529414,1376.207716529414,1376.207716529414,1376.207716529414,1376.207716529414
1968.5,1391.972239810193,1391.972239810193,1391.972239810193,1391.972239810193,1391.972239810193,1391.972239810193,1391.972239810193,1391.972239810193
1969.5,1407.3312021400543,1407.3312021400543,1407.3312021400543,1407.3312021400543,1407.3312021400543,1407.3312021400543,1407.3312021400543,1407.3312021400543
1970.5,1422.8019049299655,1422.8019049299655,1422.8019049299655,1422.8019049299655,1422.8019049299655,1422.8019049299655,1422.8019049299655,1422.8019049299655
1971.5,1438.4710077140699,1438.4710077140699,1438.4710077140699,1438.4710077140699,1438.4710077140699,1438.4710077140699,1438.4710077140699,1438.4710077140699
1972.5,1454.9187412748074,1454.9187412748074,1454.9187412748074,1454.9187412748074,1454.9187412748074,1454.9187412748074,1454.9187412748074,1454.9187412748074
1973.5,1471.1709859795485,1471.1709859795485,1471.1709859795485,1471.1709859795485,1471.1709859795485,1471.1709859795485,1471.1709859795485,1471.1709859795485
1974.5,1486.0709653632775,1486.0709653632775,1486.0709653632775,1486.0709653632775,1486.0709653632775,1486.0709653632775,1486.0709653632775,1486.0709653632775
1975.5,1499.9480044965526,1499.9480044965526,1499.9480044965526,1499.9480044965526,1499.9480044965526,1499.9480044965526,1499.9480044965526,1499.9480044965526
1976.5,1513.766141044542,1513.766141044542,1513.766141044542,1513.766141044542,1513.766141044542,1513.766141044542,1513.766141044542,1513.766141044542
1977.5,1528.014752249553,1528.014752249553,1528.014752249553,1528.014752249553,1528.014752249553,1528.014752249553,1528.014752249553,1528.014752249553
1978.5,1541.5952154276729,1541.5952154276729,1541.5952154276729,1541.5952154276729,1541.5952154276729,1541.5952154276729,1541.5952154276729,1541.5952154276729
1979.5,1554.7294891716188,1554.7294891716188,1554.7294891716188,1554.7294891716188,1554.7294891716188,1554.7294891716188,1554.7294891716188,1554.7294891716188
1980.5,1567.8214718165289,1567.8214718165289,1567.8214718165289,1567.8214718165289,1567.8214718165289,1567.8214718165289,1567.8214718165289,1567.8214718165289
1981.5,1579.5396525907372,1579.5396525907372,1579.5396525907372,1579.5396525907372,1579.5396525907372,1579.5396525907372,1579.5396525907372,1579.5396525907372
1982.5,1591.737742119823,1591.737742119823,1591.737742119823,1591.737742119823,1591.737742119823,1591.737742119823,1591.737742119823,1591.737742119823
1983.5,1603.458860911415,1603.458860911415,1603.458860911415,1603.458860911415,1603.458860911415,1603.458860911415,1603.458860911415,1603.458860911415
1984.5,1613.1732395500667,1613.1732395500667,1613.1732395500667,1613.1732395500667,1613.1732395500667,1613.1732395500667,1613.1732395500667,1613.1732395500667
1985.5,1622.4785748046768,1622.4785748046768,1622.4785748046768,1622.4785748046768,1622.4785748046768,1622.4785748046768,1622.4785748046768,1622.4785748046768
1986.5,1631.7744506031513,1631.7744506031513,1631.7744506031513,1631.7744506031513,1631.7744506031513,1631.7744506031513,1631.7744506031513,1631.7744506031513
1987.5,1641.7180964797133,1641.7180964797133,1641.7180964797133,1641.7180964797133,1641.7180964797133,1641.7180964797133,1641.7180964797133,1641.7180964797133
1988.5,1651.1857736788936,1651.1857736788936,1651.1857736788936,1651.1857736788936,1651.1857736788936,1651.1857736788936,1651.1857736788936,1651.1857736788936
1989.5,1659.9852500843897,1659.9852500843897,1659.9852500843897,1659.9852500843897,1659.9852500843897,1659.9852500843897,1659.9852500843897,1659.9852500843897
1990.5,1668.810760430018,1668.810760430018,1668.810760430018,1668.810760430018,1668.810760430018,1668.810760430018,1668.810760430018,1668.810760430018
1991.5,1680.8438448404365,1680.8438448404365,1680.8438448404365,1680.8438448404365,1680.8438448404365,1680.8438448404365,1680.8438448404365,1680.8438448404365
1992.5,1690.5655599802008,1690.5655599802008,1690.5655599802008,1690.5655599802008,1690.5655599802008,1690.5655599802008,1690.5655599802008,1690.5655599802008
1993.5,1694.681709235275,1694.681709235275,1694.681709235275,1694.681709235275,1694.681709235275,1694.681709235275,1694.681709235275,1694.681709235275
1994.5,1701.3274788684062,1701.3274788684062,1701.3274788684062,1701.3274788684062,1701.3274788684062,1701.3274788684062,1701.3274788684062,1701.3274788684062
1995.5,1707.9618158585122,1707.9618158585122,1707.9618158585122,1707.9618158585122,1707.9618158585122,1707.9618158585122,1707.9618158585122,1707.9618158585122
1996.5,1711.4395748564973,1711.4395748564973,1711.4395748564973,1711.4395748564973,1711.4395748564973,1711.4395748564973,1711.4395748564973,1711.4395748564973
1997.5,1720.8844194374253,1720.8844194374253,1720.8844194374253,1720.8844194374253,1720.8844194374253,1720.8844194374253,1720.8844194374253,1720.8844194374253
1998.5,1731.023806834579,1731.023806834579,1731.023806834579,1731.023806834579,1731.023806834579,1731.023806834579,1731.023806834579,1731.023806834579
1999.5,1733.8336102289954,1733.8336102289954,1733.8336102289954,1733.8336102289954,1733.8336102289954,1733.8336102289954,1733.8336102289954,1733.8336102289954
2000.5,1734.256044259696,1734.256044259696,1734.256044259696,1734.256044259696,1734.256044259696,1734.256044259696,1734.256044259696,1734.256044259696
2001.5,1734.1947351821561,1734.1947351821561,1734.1947351821561,1734.1947351821561,1734.1947351821561,1734.1947351821561,1734.1947351821561,1734.1947351821561
2002.5,1736.8748167566887,1736.8748167566887,1736.8748167566887,1736.8748167566887,1736.8748167566887,1736.8748167566887,1736.8748167566887,1736.8748167566887
2003.5,1742.1204049916573,1742.1204049916573,1742.1204049916573,1742.1204049916573,1742.1204049916573,1742.1204049916573,1742.1204049916573,1742.1204049916573
2004.5,1747.9891856631477,1747.9891856631477,1747.9891856631477,1747.9891856631477,1747.9891856631477,1747.9891856631477,1747.9891856631477,1747.9891856631477
2005.5,1754.5900797756626,1754.5900797756626,1754.5900797756626,1754.5900797756626,1754.5900797756626,1754.5900797756626,1754.5900797756626,1754.5900797756626
2006.5,1763.1378639420236,1763.1378639420236,1763.1378639420236,1763.1378639420236,1763.1378639420236,1763.1378639420236,1763.1378639420236,1763.1378639420236
2007.5,1770.7557062483124,1770.7557062483124,1770.7557062483124,1770.7557062483124,1770.7557062483124,1770.7557062483124,1770.7557062483124,1770.7557062483124
2008.5,1776.4342402620096,1776.4342402620096,1776.4342402620096,1776.4342402620096,1776.4342402620096,1776.4342402620096,1776.4342402620096,1776.4342402620096
2009.5,1784.4562428134955,1784.4562428134955,1784.4562428134955,1784.4562428134955,1784.4562428134955,1784.4562428134955,1784.4562428134955,1784.4562428134955
2010.5,1794.4236770273105,1794.4236770273105,1794.4236770273105,1794.4236770273105,1794.4236770273105,1794.4236770273105,1794.4236770273105,1794.4236770273105
2011.5,1803.3692323579867,1803.3692323579867,1803.3692323579867,1803.3692323579867,1803.3692323579867,1803.3692323579867,1803.3692323579867,1803.3692323579867
2012.5,1812.9501454188521,1812.9501454188521,1812.9501454188521,1812.9501454188521,1812.9501454188521,1812.9501454188521,1812.9501454188521,1812.9501454188521
2013.5,1823.944981644559,1823.944981644559,1823.944981644559,1823.944981644559,1823.944981644559,1823.944981644559,1823.944981644559,1823.944981644559
2014.5,1836.0094647925682,1836.0094647925682,1836.0094647925682,1836.0094647925682,1836.0094647925682,1836.0094647925682,1836.0094647925682,1836.0094647925682
2015.5,1848.4739132620434,1848.4739132620434,1848.4739132620434,1848.4739132620434,1848.4739132620434,1848.4739132620434,1848.4739132620434,1848.4739132620434
2016.5,1858.2348681608883,1857.874539490901,1859.505576969439,1859.9777117630395,1860.9314241755649,1860.9314241755649,1859.3005499046685,1859.3005499046685
2017.5,1864.9630725519307,1863.5501156075652,1869.9579351176312,1871.7959565905362,1875.554255577165,1875.5542555769384,1869.1364304251802,1869.1364304451658
2018.5,1868.892831596746,1865.788066376164,1879.8909488037414,1883.8997358842316,1892.2027907637043,1892.202790762336,1878.0461009894739,1878.04610110485
2019.5,1870.0438465780485,1864.66008854383,1889.2288561853475,1896.166527469144,1910.6353491453815,1910.635349140587,1885.9810610811069,1885.981061496277
2020.5,1868.731719165111,1860.5333279192705,1898.0848928867626,1908.5585025572946,1930.7867099775467,1930.7867099667726,1892.994775182604,1892.994776032419
2021.5,1865.1603910060544,1854.4911104501966,1906.6516039059377,1921.3989072719442,1950.747045540698,1951.7762199669141,1900.1696211925241,1900.1696228026622
2022.5,1859.0838507226833,1847.1707161658803,1914.9187322022183,1934.780528681825,1968.5437049454413,1972.5847402090567,1908.3839605989106,1908.3839644689056
2023.5,1850.8244043454592,1838.8216695173655,1923.1147842615085,1948.6840778549517,1984.3943059259486,1993.2596350953092,1917.4799447275473,1917.4799515682116
2024.5,1840.3182232692607,1829.3364089499921,1931.0711431739514,1963.1012556167254,1998.5209093787303,2013.9182458071516,1927.3903189947387,1927.3903283823151
2025.5,1827.9737967167907,1819.1596046327177,1938.8549194761163,1978.029798149977,2011.1085104897077,2034.5664903078123,1938.149869192557,1938.1498879813723
2026.5,1813.4860257796643,1807.8795321281405,1946.5380438016164,1993.371517863262,2022.04698365984,2054.9952085625287,1949.56656003736,1949.5665832777458
2027.5,1797.0323842822672,1795.6915839357634,1954.088783975079,2008.9028697158774,2031.4941859366231,2075.316904198522,1961.6118657700376,1961.6118977179817
2028.5,1778.7416598887633,1782.6547343980883,1961.4656696344446,2024.7248742361785,2039.6477790059475,2095.5912915113277,1974.1555023059245,1974.1555524923403
2029.5,1758.843317733401,1768.8832628941213,1968.5566692769485,2040.9466451969683,2046.669174550068,2115.9277385116666,1987.2249171042888,1987.2249681504177
2030.5,1737.2338016619024,1754.3538652841976,1975.6474253906754,2057.5629897940453,2052.388353265681,2136.0383618285073,2000.725969858327,2000.7260348430568
2031.5,1715.0741870399766,1739.488435517142,1982.2797110265853,2074.1847081672195,2058.2507410621192,2156.1261131449896,2015.084841580633,2015.0849214434375
2032.5,1693.7919772352338,1724.720971264615,1988.4391452019686,2090.762643564103,2065.008077923144,2175.9290149592453,2030.3054890787391,2030.3056174524118
2033.5,1673.1750469920255,1710.0796000537027,1993.8214303350258,2107.391019215262,2072.6487925038164,2195.6812361830553,2046.43655491533,2046.436744213373
2034.5,1653.1836105905527,1695.4160007103624,1998.6848619012335,2124.022410968929,2080.9467955722753,2215.3019236488963,2063.43823043719,2063.438453259253
2035.5,1633.6771344065462,1680.8032236091508,2003.1221855725576,2140.642497255033,2089.9913153036423,2234.575323107232,2081.257459245143,2081.2576836946437
2036.5,1614.673452084064,1666.134718890348,2006.960782181402,2157.319898266365,2099.670443783791,2253.9031636269933,2099.6310643222123,2099.631293862328
2037.5,1596.2281429169889,1651.624498264385,2010.436181620627,2173.927773412468,2110.0633183833115,2273.06602901643,2118.51727509989,2118.517668894439
2038.5,1578.2437279061553,1637.2331751232605,2013.3393913779282,2190.5932471693886,2121.1031805048106,2292.1399416469867,2138.102593230478,2138.1028031054316
2039.5,1560.5922380515817,1622.8098846903627,2015.905247025572,2207.19031444943,2132.640401259901,2311.0639013089085,2158.0383161355403,2158.0387294730135
2040.5,1543.3517321191994,1608.3991235680573,2017.8950088077363,2223.86815882313,2144.683185663762,2330.1154348321506,2178.537248379088,2178.537636216621
2041.5,1526.3946510588657,1594.1613968599493,2019.362872566641,2240.668284794132,2156.7554730683564,2348.612182638692,2194.7088861116326,2199.227337091039
2042.5,1509.8758111742118,1580.422347709133,2020.0057873736064,2257.4167151530323,2168.873883951629,2366.9295640523883,2202.1567615543695,2219.9161274359412
2043.5,1493.800997088268,1566.9172030095524,2019.9568553200747,2274.324491050734,2180.816555708114,2384.597027775981,2201.5331330007793,2240.628095310718
2044.5,1478.132002942741,1553.8937847736338,2019.1302126993864,2291.3489649489284,2192.7767925943326,2402.042381989018,2193.312579397365,2261.40053551194
2045.5,1462.8993667219365,1541.275266196849,2017.5778321996759,2308.5610923326285,2204.8207264373277,2419.1425979939095,2178.0909398957465,2282.207286218363
2046.5,1447.9398770039381,1529.0017511068572,2015.4698952720146,2325.8135505268237,2216.6047298425083,2435.7246189093976,2156.426970960538,2303.2661851411267
2047.5,1433.3187230245076,1516.8922796478178,2012.7228108381837,2343.076254886151,2228.232417140381,2452.2065749387075,2128.517078579425,2324.3548559674923
2048.5,1418.902429823264,1504.9786420289347,2009.4620317065032,2360.51711138499,2239.7891161464277,2468.215308592905,2094.873693330198,2345.533369969374
2049.5,1404.7827810606054,1493.350686117048,2005.6363679299093,2378.031074021998,2251.4130435236707,2483.9563791854316,2055.671701103011,2366.498085582967
2050.5,1391.027506061961,1481.8754913416315,2001.3077169670162,2395.706319200239,2262.9788093822267,2499.5386957044793,2011.310429746604,2387.710243685406
2051.5,1377.6395354915214,1470.7638641880048,1996.2430670764838,2413.2438055728126,2274.3559222258245,2514.992746993655,1965.3697491354085,2408.303902808189
2052.5,1364.9163067390725,1459.8509222645325,1990.7503540894136,2431.3781653584742,2285.712054003964,2530.163151176619,1920.0327190140729,2426.8818105499677
2053.5,1352.8845647593803,1449.2442026406034,1984.8112799109736,2449.5201624517968,2296.752790605834,2544.828658883685,1875.8182445293328,2443.945389347564
2054.5,1341.3128093821697,1438.9196949785028,1978.2865475170936,2468.0558746749375,2306.996870115848,2558.911646370473,1832.4452858471195,2459.365901675004
2055.5,1330.3184254765715,1428.7063183356374,1971.2488364042392,2486.919220507747,2316.919938747048,2572.740433499983,1789.776269192524,2473.071750696746
2056.5,1319.783422951955,1418.6825984745847,1963.6946659702348,2506.0984936561817,2326.7263212497996,2586.27198303512,1747.9058581131262,2485.3436193813477
2057.5,1309.6894842393237,1408.8785715887184,1955.6825590142084,2525.2699330079918,2336.447274209066,2599.505831656833,1706.6360481791562,2496.45715482412
2058.5,1300.1089965147264,1399.311025782823,1947.4500196411154,2544.890951597027,2345.629389262731,2612.343639140403,1666.1348496166654,2506.3534471302128
2059.5,1290.9021533223736,1390.038866367888,1938.8676457786855,2564.266510128882,2354.975200601375,2624.9869642732037,1626.1549707717645,2515.264860694482
2060.5,1282.1280274391106,1380.8940511550027,1929.8781675990228,2584.025024081087,2364.003927917842,2637.451931300656,1586.6426602824592,2522.708549522613
2061.5,1273.6600943850342,1371.7976664270263,1920.8238306300432,2604.048955832975,2372.9022378722766,2649.5431903982944,1548.6038327492774,2529.2324850211844
2062.5,1265.5064476766902,1362.8006235572232,1911.9258376716598,2623.9894916518815,2381.47247798204,2660.431305886677,1513.3948861041135,2535.544657017644
2063.5,1257.7036264397157,1353.7431887345522,1903.2874410634322,2644.131472889989,2389.6539625406635,2671.2843723503256,1480.621483067416,2541.435777714336
2064.5,1250.1842957001586,1344.6635653087337,1894.6930541632637,2664.665646049458,2397.5287793131947,2681.4894685420672,1450.083052032392,2546.9731709809757
2065.5,1242.8632186814093,1335.66662973325,1886.3346876582048,2685.433681468962,2405.143611479137,2691.394422864825,1421.6209021893906,2551.965384829739
2066.5,1235.7083237109428,1326.7722486569287,1878.1551969179682,2705.9108284381105,2412.4124772838522,2700.8628483923567,1394.9216253821946,2556.6980447462674
2067.5,1228.8171703564312,1317.8242511115304,1870.2842307212704,2726.4563320508914,2419.6539838434765,2709.7157125810945,1370.2045930428026,2561.150893111989
2068.5,1222.0999491038026,1308.8896251413562,1862.5195791705182,2747.5175878693403,2426.615031751195,2718.2345340705706,1346.959086638588,2565.2505800116346
2069.5,1215.6565498767786,1299.955579021967,1854.9018798320558,2768.582213250993,2433.3604867475124,2726.290619770386,1325.229333060217,2568.9689337382033
2070.5,1209.292814167576,1291.064891188932,1847.214745935161,2790.011260514493,2439.8146561140675,2734.035527740043,1304.708087258096,2571.960259567012
2071.5,1203.0920914484468,1282.0977193943304,1839.7821927345658,2811.02601907511,2446.0729421243877,2741.514057906973,1285.628991722392,2574.5873229608587
2072.5,1196.996233633187,1273.1559188387591,1832.1181857731867,2832.668013292118,2451.7758604836954,2748.182762567323,1267.924697543582,2576.6219636833926
2073.5,1190.9155832129422,1264.0613528827425,1824.619242406001,2854.5239441715075,2457.0703445269733,2754.3968868016264,1251.558189689743,2578.05138784653
2074.5,1184.8572965067337,1254.9366612650367,1817.331465638747,2876.283096299425,2461.760454883115,2760.125351574922,1236.3475593198068,2578.3555604092794
2075.5,1178.8522533454336,1245.8412613063465,1809.9410187306135,2897.9937834177795,2466.057727441666,2765.477317859951,1222.4746771838352,2578.36297623466
2076.5,1172.8812608115118,1236.6109103217793,1802.4370622896606,2919.6535149678934,2469.8350256528465,2770.413221991549,1209.3910123813528,2577.468742356793
2077.5,1166.9609609943186,1227.379552320048,1794.7392779694862,2942.0347265342957,2473.096422359186,2775.1248746155907,1197.1835798334093,2575.938450224696
2078.5,1161.0575965640844,1218.1259845279142,1787.291628390159,2964.6672870254993,2476.281025845218,2779.5357880702345,1185.9465353469159,2573.9072081925015
2079.5,1155.1890730428663,1208.8358479758085,1779.8911170844444,2987.0930601239834,2479.2615539748062,2783.5345222094697,1175.4031066816985,2570.967825260159
2080.5,1149.352656903313,1199.5462640482622,1772.4847810675365,3009.8822603224535,2481.9595871938845,2787.2094199892886,1165.3637036281712,2567.4538801317403
2081.5,1143.6503857422117,1190.5195199243672,1765.1363211418914,3032.4073660912045,2484.098858530263,2790.3320074192316,1156.0796855471995,2563.680055618942
2082.5,1138.0752196621036,1182.1404110017793,1758.3745687598848,3054.432027906642,2485.506675137252,2793.0797988761224,1147.299239685758,2559.3574421124586
2083.5,1132.652582382591,1174.262679120541,1751.8927378490293,3076.36720631851,2486.1209557807288,2795.2915025880393,1139.1469042648214,2553.4997457856934
2084.5,1127.3577171114853,1166.726657598219,1745.5543814422354,3098.0449352337537,2485.9460479429663,2797.07400750857,1131.4691439529427,2547.1959025089045
2085.5,1122.233421981429,1159.6818587463158,1739.4627647415593,3119.4141522280806,2485.2238686636338,2798.7864571459204,1124.0865049193087,2539.920866419956
2086.5,1117.1422782157645,1153.028374268255,1733.8413982508057,3140.5700113016464,2483.880805365176,2800.187136729573,1116.9836479046712,2532.2435561491834
2087.5,1112.1410353349195,1146.667578913437,1728.321574723238,3161.4266530757523,2482.016855656623,2800.6810674797084,1110.1990683665958,2523.997256719702
2088.5,1107.237268326993,1140.6327535230398,1723.1514101177427,3182.335920605918,2479.563816857264,2800.6075663005927,1103.756884042482,2514.87759392938
2089.5,1102.4275500443214,1134.8997037190393,1718.077379451937,3202.903135177825,2476.7691114896934,2800.706115537866,1097.533836058195,2505.330927229359
2090.5,1097.7169496149293,1129.434014915386,1713.2029947257997,3223.427141102261,2473.271462663196,2800.8760138472253,1091.6309991690205,2494.8193138592615
2091.5,1093.096957555364,1124.2213333439372,1708.5395839515886,3244.085693950826,2469.40038774627,2800.436411677285,1085.9180062343771,2484.161977342733
2092.5,1088.6068244977341,1119.232575578964,1704.1685474728763,3264.230285180547,2465.0081518610023,2799.329747551595,1080.563814835813,2474.0469308025185
2093.5,1084.252421832582,1114.4474089530713,1699.9989659933478,3284.303605238342,2460.3300221993222,2798.5248965965857,1075.391030692153,2463.957869704461
2094.5,1079.9814425115774,1109.7826493279144,1696.0036978813241,3304.612054412035,2455.313669115134,2796.828389999703,1070.4853870967186,2453.6516637340005
2095.5,1075.8233443729573,1105.3374675055682,1692.0383509060227,3324.546985213011,2450.0634524435854,2795.1224960802983,1065.8080078131766,2443.265537330641
2096.5,1071.7489104103902,1101.073509121403,1688.3552402442845,3344.438231033736,2444.594331643751,2792.6390831842155,1061.2846388494763,2433.1024177387712
2097.5,1067.75807746318,1096.8993228739826,1684.880049774024,3364.3699869240672,2438.554572103225,2791.206501168148,1056.8290544866734,2422.94660204751
2098.5,1063.836770504487,1092.865213227228,1681.4971525662731,3384.0096758569475,2432.1067251344834,2789.403159926456,1052.5702899948017,2412.97966998603
2099.5,1059.981675988007,1088.9529933551403,1678.2616871384696,3403.6205552789484,2425.756721561286,2787.1084669306456,1048.4729986230368,2403.0423316576694
2100.5,1056.204188417692,1085.1302313041015,1675.2182956170725,3423.404032835942,2419.046009771143,2784.511429261942,1044.477019079935,2392.5300483278625
2101.5,1052.5939803027786,1081.4655403985905,1672.2493481636286,3441.5257489110904,2412.2624413137582,2781.1375017771375,1040.7135635484863,2382.3318418006024
2102.5,1049.252363143782,1078.0631835627883,1669.2011627498814,3457.6892549279355,2405.439723419094,2777.215596990276,1037.272930483773,2371.0792972040745
2103.5,1046.1654519316883,1074.9042092686796,1665.6887292946658,3472.0205287501544,2398.660070953936,2773.331282353331,1034.0759804729726,2360.3786248283495
2104.5,1043.2495452186533,1071.968666729496,1662.1251135824868,3484.81335720685,2391.905122887896,2768.590387311197,1031.1889961107381,2348.985032494599
2105.5,1040.527548608748,1069.211673206787,1658.7151319254388,3495.8293107937575,2385.183527012555,2763.83087760457,1028.5459355485186,2337.775879038252
2106.5,1037.9984546697244,1066.6206375948937,1655.2380675610175,3505.6108065287635,2378.3699031642122,2759.3214363303096,1026.0603274741807,2326.4199795513405
2107.5,1035.6337766181289,1064.1573227606318,1651.6891614202104,3513.3437907128696,2371.409880701214,2754.5107296936403,1023.8246952504712,2315.089640922125
2108.5,1033.4048098105977,1061.8245700237321,1648.0451490154842,3518.772547288851,2364.742776571483,2748.7168149285926,1021.7732792264969,2303.7859532355346
2109.5,1031.3185643570116,1059.6084843667647,1644.3917368397845,3523.3880556142744,2358.2133642115377,2742.5729597370337,1019.8593624165142,2292.0089179965275
2110.5,1029.3492720891638,1057.4940737458414,1640.5551361759426,3526.627334416611,2351.430882630966,2736.9868579722197,1018.0601059534363,2280.5904921048505
2111.5,1027.4665950055987,1055.501600202503,1636.7404038572345,3529.2804079036855,2345.016403759961,2730.6136318029216,1016.381056525428,2269.085507686553
2112.5,1025.6846596778641,1053.6164947364982,1632.8083210922234,3530.9754551273672,2339.0633428931756,2723.939387614384,1014.8393151611849,2257.4590677736305
2113.5,1023.98476859625,1051.7934956797728,1628.9626835259703,3531.0471880979812,2332.3306957375107,2717.054017652417,1013.3953118126796,2245.716269092538
2114.5,1022.376538094449,1049.9984878799255,1625.0743364634345,3529.935942832542,2325.9845128129746,2710.224171481274,1012.0634118584762,2233.9368930592736
2115.5,1020.8259358375618,1048.2998564589425,1621.147056411101,3528.030857628877,2319.8141133470253,2703.3298162685605,1010.8119330071279,2222.1236641090145
2116.5,1019.3483766918722,1046.655096108108,1617.1603864198216,3525.5735495970916,2313.433145452198,2695.91788174437,1009.6517514234481,2210.246386224828
2117.5,1017.9273197519344,1045.051774918386,1613.18933108175,3521.9554670985735,2307.167872654245,2688.3866426238674,1008.5333489506697,2198.334353134282
2118.5,1016.5572211729063,1043.4986237632745,1609.0681034196555,3517.5917662022575,2300.993844530259,2680.736608877507,1007.4444584187361,2186.248587734977
2119.5,1015.2166106736012,1042.028396423891,1605.0119894275608,3512.3319675660214,2294.816802525026,2673.3556836144558,1006.4432462382317,2173.9154349608143
2120.5,1013.9299124808105,1040.5697544378038,1600.8051238209825,3506.669037145659,2288.6684180896023,2665.248110144317,1005.4916983667999,2162.1074381080616
2121.5,1012.6585176712058,1039.1639135571486,1596.5283211249591,3499.549590918259,2282.515765821134,2657.020831972981,1004.5849362967235,2150.734159663616
2122.5,1011.4240722528599,1037.7746060136699,1592.429035286575,3492.395005342949,2276.382203210548,2648.7055467220553,1003.7117547123526,2138.8660962027498
2123.5,1010.2105049583249,1036.426225845617,1588.1135803901634,3484.2692471974433,2270.2807331388462,2640.762115298867,1002.8478133925248,2127.2986848738146
2124.5,1009.0505176102348,1035.0839916262505,1583.8578946083444,3475.8038429454914,2264.2662160383397,2632.998647017153,1002.0558483559664,2115.687436421149
2125.5,1007.9179567813396,1033.7508479088947,1579.6545130957588,3467.118760314414,2258.3465937933106,2625.0636060909887,1001.2958160200128,2104.0653220054965
2126.5,1006.7936040482781,1032.4666759715742,1575.4416090439004,3457.9441792085227,2252.360963472684,2616.6682342685276,1000.5594856051815,2092.390364037867
2127.5,1005.689665195589,1031.1872083623227,1571.2203138226557,3448.3114442966125,2246.4080611985146,2608.5088880558137,999.8666207721367,2080.8668268503884
2128.5,1004.6158866351421,1029.9381592759667,1566.9916634770586,3438.233758331958,2240.487602697457,2600.347236388479,999.161429847497,2069.1516418582114
2129.5,1003.5542184709307,1028.6906406022458,1562.7245987088047,3427.54048005302,2234.640594612261,2591.776596773968,998.493348426159,2057.425459135407
2130.5,1002.5036501121256,1027.4505855693374,1558.3340712708466,3414.81025669466,2228.7836481645572,2583.754062842778,997.8383289319308,2046.069109789058
